threads,size,nb,ib,Time_sec,GFlops
1,8192,32,8,7.41454e-06,17.677698144456702
1,8192,32,12,7.06048e-06,18.564176939811457
1,8192,32,16,6.26618e-06,20.917369114835516
1,8192,36,8,1.00507e-05,18.5682589272389
1,8192,36,12,8.68694e-06,21.48328410234214
1,8192,36,16,8.88932e-06,20.994181782183567
1,8192,40,8,1.16353e-05,22.00201112132906
1,8192,40,12,1.10794e-05,23.10594436521833
1,8192,40,16,1.01256e-05,25.282452397882597
1,8192,40,20,9.39386e-06,27.251843225255644
1,8192,44,8,1.52274e-05,22.37650550980469
1,8192,44,12,1.41536e-05,24.0741578114402
1,8192,44,16,1.26331e-05,26.971685492871902
1,8192,44,20,1.29239e-05,26.36479700400034
1,8192,48,8,1.7009e-05,26.00787818213887
1,8192,48,12,1.52058e-05,29.0920569782583
1,8192,48,16,1.40091e-05,31.577189112790972
1,8192,48,20,1.42568e-05,31.02856180910162
1,8192,48,24,1.34751e-05,32.82855043747356
1,8192,52,8,2.32068e-05,24.235655066618403
1,8192,52,12,2.01451e-05,27.91904731175323
1,8192,52,16,1.88032e-05,29.91150442477876
1,8192,52,20,1.79489e-05,31.33517931460981
1,8192,52,24,1.92279e-05,29.25082822357096
1,8192,56,8,2.48866e-05,28.226595838724453
1,8192,56,12,2.22949e-05,31.50783363011272
1,8192,56,16,2.08518e-05,33.688410592850495
1,8192,56,20,1.99926e-05,35.13620039414584
1,8192,56,24,2.17471e-05,32.301502269268084
1,8192,56,28,2.11363e-05,33.23495597621154
1,8192,60,8,3.15419e-05,27.39213554034475
1,8192,60,12,2.71637e-05,31.80715440091004
1,8192,60,16,2.53895e-05,34.02981547490104
1,8192,60,20,2.44422e-05,35.34870019883643
1,8192,60,24,2.61023e-05,33.10053137079874
1,8192,60,28,2.6623e-05,32.45314202005785
1,8192,64,8,3.3089e-05,31.689564507842483
1,8192,64,12,3.05945e-05,34.273349785092094
1,8192,64,16,2.72106e-05,38.53557069671378
1,8192,64,20,3.12948e-05,33.506397228932606
1,8192,64,24,2.86863e-05,36.55319786797182
1,8192,64,28,2.97053e-05,35.29929002568566
1,8192,64,32,2.72328e-05,38.504156752151815
1,8192,68,8,4.11969e-05,30.529675776575424
1,8192,68,12,3.66467e-05,34.32036172424802
1,8192,68,16,3.46586e-05,36.28905956963062
1,8192,68,20,3.65666e-05,34.395541286310454
1,8192,68,24,3.49373e-05,35.9995763839793
1,8192,68,28,3.52679e-05,35.66211767641396
1,8192,68,32,3.3526e-05,37.51500328103561
1,8192,72,8,4.51379e-05,33.07623970100514
1,8192,72,12,3.98018e-05,37.51066534679336
1,8192,72,16,3.77796e-05,39.51847028555093
1,8192,72,20,4.05627e-05,36.807017284352376
1,8192,72,24,3.85853e-05,38.69328474833681
1,8192,72,28,3.83641e-05,38.91638276409456
1,8192,72,32,3.75786e-05,39.72984624227619
1,8192,72,36,3.6814e-05,40.55500624762319
1,8192,76,8,5.51892e-05,31.81607995767288
1,8192,76,12,4.96245e-05,35.38381243135951
1,8192,76,16,4.89665e-05,35.859291556472286
1,8192,76,20,4.85593e-05,36.159994069107256
1,8192,76,24,4.69813e-05,37.37452986613823
1,8192,76,28,4.66357e-05,37.65149874452405
1,8192,76,32,4.36807e-05,40.19862319056242
1,8192,76,36,4.49193e-05,39.09019063075337
1,8192,80,8,5.93822e-05,34.48844940066215
1,8192,80,12,5.37585e-05,38.09630105006651
1,8192,80,16,5.4871e-05,37.32390515937381
1,8192,80,20,5.34331e-05,38.32830211984706
