threads,size,nb,ib,GFlops
6,4096,32,8,92.1391
6,4096,32,12,97.9195
6,4096,32,16,103.6721
6,4096,36,8,95.8557
6,4096,36,12,106.6502
6,4096,36,16,105.3297
6,4096,40,8,107.1648
6,4096,40,12,109.0028
6,4096,40,16,123.3158
6,4096,40,20,131.9743
6,4096,44,8,108.5829
6,4096,44,12,120.1529
6,4096,44,16,128.4677
6,4096,44,20,130.5693
6,4096,48,8,122.6863
6,4096,48,12,142.1688
6,4096,48,16,152.0845
6,4096,48,20,146.7218
6,4096,48,24,156.0831
6,4096,52,8,125.2473
6,4096,52,12,138.673
6,4096,52,16,146.4425
6,4096,52,20,151.7143
6,4096,52,24,143.6549
6,4096,56,8,130.9935
6,4096,56,12,146.5023
6,4096,56,16,160.5704
6,4096,56,20,168.064
6,4096,56,24,156.36
6,4096,56,28,153.1831
6,4096,60,8,134.0307
6,4096,60,12,154.9523
6,4096,60,16,161.5974
6,4096,60,20,170.0074
6,4096,60,24,162.3487
6,4096,60,28,160.3055
6,4096,64,8,150.2935
6,4096,64,12,160.4025
6,4096,64,16,180.0849
6,4096,64,20,157.8516
6,4096,64,24,175.1605
6,4096,64,28,166.0346
6,4096,64,32,176.5054
6,4096,68,8,146.7507
6,4096,68,12,164.1221
6,4096,68,16,171.8773
6,4096,68,20,162.9397
6,4096,68,24,167.0799
6,4096,68,28,169.9925
6,4096,68,32,172.4809
6,4096,72,8,162.2967
6,4096,72,12,177.2952
6,4096,72,16,186.1462
6,4096,72,20,171.1195
6,4096,72,24,180.8012
6,4096,72,28,177.096
6,4096,72,32,184.0718
6,4096,72,36,188.3025
6,4096,76,8,157.2018
6,4096,76,12,171.5792
6,4096,76,16,170.9108
6,4096,76,20,172.5195
6,4096,76,24,178.2024
6,4096,76,28,177.4174
6,4096,76,32,187.0033
6,4096,76,36,184.2525
6,4096,80,8,169.3636
6,4096,80,12,179.341
6,4096,80,16,178.6002
6,4096,80,20,179.3434
6,4096,80,24,183.4865
6,4096,80,28,185.6373
6,4096,80,32,190.7486
6,4096,80,36,192.4768
6,4096,80,40,195.4674
6,4096,84,8,165.1705
6,4096,84,12,183.9353
6,4096,84,16,174.3624
6,4096,84,20,176.924
6,4096,84,24,187.5663
6,4096,84,28,189.1288
6,4096,84,32,194.8644
6,4096,84,36,197.467
6,4096,84,40,197.1968
6,4096,88,8,176.9659
6,4096,88,12,187.7707
6,4096,88,16,184.4157
6,4096,88,20,184.6841
6,4096,88,24,189.6475
6,4096,88,28,189.1401
6,4096,88,32,199.1111
6,4096,88,36,197.7452
6,4096,88,40,202.7203
6,4096,88,44,200.9379
6,4096,92,8,171.8037
6,4096,92,12,188.19
6,4096,92,16,185.023
6,4096,92,20,186.5493
6,4096,92,24,189.5456
6,4096,92,28,189.7566
6,4096,92,32,201.1457
6,4096,92,36,201.4489
6,4096,92,40,204.8765
6,4096,92,44,199.1706
6,4096,96,8,186.938
6,4096,96,12,202.9193
6,4096,96,16,193.1509
6,4096,96,20,192.7133
6,4096,96,24,200.5403
6,4096,96,28,198.0505
6,4096,96,32,210.7535
6,4096,96,36,203.843
6,4096,96,40,209.9586
6,4096,96,44,208.553
6,4096,96,48,215.3328
6,4096,100,8,181.233
6,4096,100,12,197.8239
6,4096,100,16,187.2344
6,4096,100,20,192.8954
6,4096,100,24,198.3239
6,4096,100,28,198.197
6,4096,100,32,208.044
6,4096,100,36,208.8342
6,4096,100,40,209.6226
6,4096,100,44,212.0523
6,4096,100,48,215.8912
6,4096,104,8,192.0225
6,4096,104,12,167.7335
6,4096,104,16,196.9308
6,4096,104,20,196.3095
6,4096,104,24,203.8235
6,4096,104,28,203.7341
6,4096,104,32,214.7549
6,4096,104,36,216.0562
6,4096,104,40,212.6768
6,4096,104,44,207.7252
6,4096,104,48,219.4178
6,4096,104,52,219.5388
6,4096,108,8,185.748
6,4096,108,12,170.0708
6,4096,108,16,191.981
6,4096,108,20,196.3417
6,4096,108,24,200.5566
6,4096,108,28,202.7384
6,4096,108,32,211.2028
6,4096,108,36,215.2897
6,4096,108,40,215.8478
6,4096,108,44,210.4031
6,4096,108,48,217.2847
6,4096,108,52,218.7059
6,4096,112,8,196.7304
6,4096,112,12,171.5528
6,4096,112,16,202.2277
6,4096,112,20,198.1913
6,4096,112,24,209.2306
6,4096,112,28,209.9726
6,4096,112,32,218.8699
6,4096,112,36,215.5193
6,4096,112,40,221.6347
6,4096,112,44,214.6032
6,4096,112,48,218.3573
6,4096,112,52,218.1753
6,4096,112,56,226.5097
6,4096,116,8,190.5944
6,4096,116,12,175.0169
6,4096,116,16,197.6749
6,4096,116,20,201.2048
6,4096,116,24,208.0839
6,4096,116,28,207.1523
6,4096,116,32,219.577
6,4096,116,36,217.9342
6,4096,116,40,222.8994
6,4096,116,44,218.2571
6,4096,116,48,223.599
6,4096,116,52,216.8547
6,4096,116,56,222.0345
6,4096,120,8,200.4962
6,4096,120,12,175.8031
6,4096,120,16,204.301
6,4096,120,20,206.5423
6,4096,120,24,215.0266
6,4096,120,28,211.9499
6,4096,120,32,224.2419
6,4096,120,36,215.2382
6,4096,120,40,226.9471
6,4096,120,44,222.5642
6,4096,120,48,226.6709
6,4096,120,52,219.5944
6,4096,120,56,224.0153
6,4096,120,60,224.1206
6,4096,124,8,193.0051
6,4096,124,12,173.3737
6,4096,124,16,197.5097
6,4096,124,20,198.5997
6,4096,124,24,209.2419
6,4096,124,28,203.6634
6,4096,124,32,221.6864
6,4096,124,36,220.2619
6,4096,124,40,222.8623
6,4096,124,44,223.6579
6,4096,124,48,226.5829
6,4096,124,52,222.4783
6,4096,124,56,221.3364
6,4096,124,60,222.6211
6,4096,128,8,203.1839
6,4096,128,12,177.7937
6,4096,128,16,207.5509
6,4096,128,20,207.2133
6,4096,128,24,214.0504
6,4096,128,28,212.4899
6,4096,128,32,231.2552
6,4096,128,36,224.3975
6,4096,128,40,228.3167
6,4096,128,44,227.4981
6,4096,128,48,232.1788
6,4096,128,52,228.1226
6,4096,128,56,227.6584
6,4096,128,60,225.9553
6,4096,128,64,229.2371
6,4096,132,8,198.8516
6,4096,132,12,178.08
6,4096,132,16,203.629
6,4096,132,20,203.0066
6,4096,132,24,214.0895
6,4096,132,28,215.9105
6,4096,132,32,224.0071
6,4096,132,36,225.9956
6,4096,132,40,221.4132
6,4096,132,44,228.201
6,4096,132,48,234.2363
6,4096,132,52,229.4715
6,4096,132,56,230.2844
6,4096,132,60,219.0131
6,4096,132,64,226.7887
6,4096,136,8,210.0833
6,4096,136,12,180.4553
6,4096,136,16,211.6185
6,4096,136,20,211.6979
6,4096,136,24,220.2941
6,4096,136,28,220.8314
6,4096,136,32,234.0234
6,4096,136,36,229.7451
6,4096,136,40,231.1696
6,4096,136,44,228.424
6,4096,136,48,239.6186
6,4096,136,52,234.8813
6,4096,136,56,228.8472
6,4096,136,60,223.3538
6,4096,136,64,229.8441
6,4096,136,68,227.2046
6,4096,140,8,203.4382
6,4096,140,12,184.0371
6,4096,140,16,207.8565
6,4096,140,20,212.6376
6,4096,140,24,220.0329
6,4096,140,28,222.5766
6,4096,140,32,227.6972
6,4096,140,36,234.0396
6,4096,140,40,232.558
6,4096,140,44,230.5363
6,4096,140,48,238.1796
6,4096,140,52,231.6465
6,4096,140,56,230.0336
6,4096,140,60,226.2035
6,4096,140,64,226.4741
6,4096,140,68,226.2151
6,4096,144,8,214.122
6,4096,144,12,184.0238
6,4096,144,16,216.6504
6,4096,144,20,212.6251
6,4096,144,24,227.5636
6,4096,144,28,224.3163
6,4096,144,32,237.7077
6,4096,144,36,236.9189
6,4096,144,40,238.1741
6,4096,144,44,226.2156
6,4096,144,48,244.2027
6,4096,144,52,236.5082
6,4096,144,56,236.8337
6,4096,144,60,229.9001
6,4096,144,64,234.7108
6,4096,144,68,229.8837
6,4096,144,72,234.9069
6,4096,148,8,208.4622
6,4096,148,12,185.219
6,4096,148,16,210.6023
6,4096,148,20,212.268
6,4096,148,24,222.2614
6,4096,148,28,223.8613
6,4096,148,32,234.2397
6,4096,148,36,233.3648
6,4096,148,40,235.3431
6,4096,148,44,232.3961
6,4096,148,48,236.4483
6,4096,148,52,234.4646
6,4096,148,56,235.5545
