threads,size,nb,ib,Time_sec,GFlops
4,4096,32,8,1.58707e-05,8.258740950304649
4,4096,32,12,1.38304e-05,9.47709393799167
4,4096,32,16,1.17664e-05,11.139515909709
4,4096,36,8,2.18739e-05,8.531811885397666
4,4096,36,12,1.74023e-05,10.72409968797228
4,4096,36,16,1.73119e-05,10.78009923809634
4,4096,40,8,2.53052e-05,10.11649779491962
4,4096,40,12,2.34632e-05,10.910702717446895
4,4096,40,16,2.02979e-05,12.612142142783243
4,4096,40,20,1.78601e-05,14.333626351476196
4,4096,44,8,3.31302e-05,10.284755298790833
4,4096,44,12,2.79794e-05,12.178102461096378
4,4096,44,16,2.45252e-05,13.893301583677196
4,4096,44,20,2.50237e-05,13.61653152811135
4,4096,48,8,3.72885e-05,11.863389516875175
4,4096,48,12,3.18747e-05,13.87834238439891
4,4096,48,16,2.77576e-05,15.936824509323571
4,4096,48,20,2.85519e-05,15.49346978659914
4,4096,48,24,2.93445e-05,15.07498849869652
4,4096,52,8,4.77078e-05,11.789099476395894
4,4096,52,12,4.17821e-05,13.461075436610416
4,4096,52,16,3.687e-05,15.254461621914835
4,4096,52,20,3.79066e-05,14.83731065302612
4,4096,52,24,3.88191e-05,14.488537858940571
4,4096,56,8,5.43203e-05,12.931887342301128
4,4096,56,12,4.71575e-05,14.896124688543711
4,4096,56,16,4.23358e-05,16.592670978226465
4,4096,56,20,4.12716e-05,17.02051774101319
4,4096,56,24,4.35118e-05,16.144218349964838
4,4096,56,28,3.99177e-05,17.59780748890843
4,4096,60,8,6.88872e-05,12.542242971118002
4,4096,60,12,5.47147e-05,15.791003149062318
4,4096,60,16,4.99049e-05,17.312929191321896
4,4096,60,20,4.96556e-05,17.399850167956885
4,4096,60,24,5.12044e-05,16.87354992930295
4,4096,60,28,5.07762e-05,17.01584600659364
4,4096,64,8,7.82255e-05,13.4045292136196
4,4096,64,12,6.70909e-05,15.629183689591285
4,4096,64,16,6.13358e-05,17.09566028322774
4,4096,64,20,5.97612e-05,17.54610014524474
4,4096,64,24,5.6934e-05,18.417395580848
4,4096,64,28,5.53619e-05,18.94039041290129
4,4096,64,32,5.10393e-05,20.544482389060978
4,4096,68,8,9.14412e-05,13.754500159665447
4,4096,68,12,7.71007e-05,16.312796122473596
4,4096,68,16,7.54462e-05,16.6705281379314
4,4096,68,20,6.91156e-05,18.197454699083853
4,4096,68,24,6.50989e-05,19.320265012158423
4,4096,68,28,6.62606e-05,18.98153653905941
4,4096,68,32,6.37978e-05,19.71428481859876
4,4096,72,8,0.000101224,14.749387497036276
4,4096,72,12,8.5056e-05,17.553047404063207
4,4096,72,16,8.18463e-05,18.24141103507428
4,4096,72,20,7.56331e-05,19.73992868201885
4,4096,72,24,7.35643e-05,20.295061599172424
4,4096,72,28,7.30064e-05,20.450152315413444
4,4096,72,32,7.08703e-05,21.066539862255414
4,4096,72,36,6.53818e-05,22.83497854142896
4,4096,76,8,0.000121662,14.432641251993228
4,4096,76,12,0.000102729,17.092583399040194
4,4096,76,16,9.25601e-05,18.97042029989164
4,4096,76,20,8.80061e-05,19.952071504134373
4,4096,76,24,9.01423e-05,19.479245592801604
4,4096,76,28,8.38701e-05,20.935995068564363
4,4096,76,32,8.1081e-05,21.65617098950432
4,4096,76,36,8.15134e-05,21.541292597290752
4,4096,80,8,0.000132206,15.490976203803156
4,4096,80,12,0.000114166,17.938790883450412
4,4096,80,16,0.000102339,20.011921163974637
4,4096,80,20,9.5332e-05,21.48281794150967
4,4096,80,24,9.71577e-05,21.07913217377521
4,4096,80,28,9.17757e-05,22.31527517632663
4,4096,80,32,9.0381e-05,22.659629789446896
4,4096,80,36,8.95011e-05,22.88240032804066
4,4096,80,40,8.27544e-05,24.74792881103603
4,4096,84,8,0.000155706,15.22623405649108
4,4096,84,12,0.000129379,18.32458126898492
4,4096,84,16,0.000122604,19.33718312616228
4,4096,84,20,0.000115644,20.50098578395766
4,4096,84,24,0.000112182,21.133657806065145
4,4096,84,28,0.000104434,22.701572284888066
4,4096,84,32,0.000101862,23.27478353065913
4,4096,84,36,0.000102682,23.088915291871995
4,4096,84,40,0.000102852,23.05075253762688
4,4096,88,8,0.000168302,16.196408836496296
4,4096,88,12,0.000156004,17.473192995051406
4,4096,88,16,0.000133684,20.39053289847701
4,4096,88,20,0.000125851,21.65964513591469
4,4096,88,24,0.000121697,22.398974502247388
4,4096,88,28,0.000124006,21.981904101414447
4,4096,88,32,0.000111829,24.37550188233821
4,4096,88,36,0.000111759,24.39076942349162
4,4096,88,40,0.000111294,24.492677053569825
4,4096,88,44,0.000105946,25.72903177090216
4,4096,92,8,0.000195743,15.912456639573316
4,4096,92,12,0.000175123,17.78608178251857
4,4096,92,16,0.000150588,20.68393231864425
4,4096,92,20,0.000143245,21.744228419840137
4,4096,92,24,0.000137617,22.633482781923743
4,4096,92,28,0.000138895,22.425227689981643
4,4096,92,32,0.000127958,24.341987214554774
4,4096,92,36,0.000129138,24.11956201892549
4,4096,92,40,0.000131201,23.740306857417245
4,4096,92,44,0.000129897,23.97862922161405
4,4096,96,8,0.000213394,16.584083901140612
4,4096,96,12,0.000188263,18.797873188040136
4,4096,96,16,0.000165285,21.41116253743534
4,4096,96,20,0.000154178,22.95362503080855
4,4096,96,24,0.000149678,23.64371517524285
4,4096,96,28,0.000149806,23.623513076912808
4,4096,96,32,0.000137437,25.749572531414398
4,4096,96,36,0.000137944,25.654932436350983
4,4096,96,40,0.000137124,25.80834864793909
4,4096,96,44,0.000137404,25.755756746528487
4,4096,96,48,0.000126212,28.03967926980002
4,4096,100,8,0.000245601,16.286578637709127
4,4096,100,12,0.000219667,18.20938056239672
4,4096,100,16,0.000195433,20.467372449893315
4,4096,100,20,0.00017126,23.35630036202265
4,4096,100,24,0.000178392,22.42253015830306
4,4096,100,28,0.000167199,23.9235880597372
4,4096,100,32,0.000163588,24.451671271731424
4,4096,100,36,0.000155334,25.75096244222128
4,4096,100,40,0.000153976,25.97807450511768
4,4096,100,44,0.000156061,25.631003261545164
4,4096,100,48,0.0001531,26.12671456564337
4,4096,104,8,0.000266645,16.874331039396953
4,4096,104,12,0.000241917,18.599172443441343
4,4096,104,16,0.000205906,21.8519907142094
4,4096,104,20,0.000197554,22.77582838110086
4,4096,104,24,0.00019175,23.46522033898305
4,4096,104,28,0.000180567,24.918484551440734
4,4096,104,32,0.000177337,25.37234756424209
4,4096,104,36,0.000166534,27.01824252104675
4,4096,104,40,0.000169221,26.58922946915572
4,4096,104,44,0.000169377,26.56474019494973
4,4096,104,48,0.000166375,27.044063110443275
4,4096,104,52,0.000117899,38.163648546637376
4,4096,108,8,0.000305309,16.504092575063297
4,4096,108,12,0.000259358,19.428157218979173
4,4096,108,16,0.000230307,21.878831299092084
4,4096,108,20,0.00021794,23.12034504909608
4,4096,108,24,0.000214622,23.4777795379784
4,4096,108,28,0.000204243,24.67084796051762
4,4096,108,32,0.000199848,25.213402185661103
4,4096,108,36,0.000188606,26.71626565432701
4,4096,108,40,0.000190498,26.450923369274214
4,4096,108,44,0.00018875,26.69588344370861
4,4096,108,48,0.000147566,34.14640228778987
4,4096,108,52,0.000146596,34.37234303800923
4,4096,112,8,0.000324758,17.30430659136957
4,4096,112,12,0.000295105,19.043093136341305
4,4096,112,16,0.000247441,22.711321082601508
4,4096,112,20,0.00023351,24.06625840435099
4,4096,112,24,0.000228462,24.59801630030377
4,4096,112,28,0.000217853,25.795889889053623
4,4096,112,32,0.000214543,26.19387255701654
4,4096,112,36,0.000213205,26.35825613845829
4,4096,112,40,0.000201404,27.902683164187405
4,4096,112,44,0.000164179,34.229176691294256
4,4096,112,48,0.000157517,35.676860275398845
