threads,size,nb,ib,Time_sec,GFlops
1,2048,32,8,2.0013e-05,6.549342927097387
1,2048,32,12,1.81248e-05,7.231638418079096
1,2048,32,16,1.30483e-05,10.045139979920757
1,2048,36,8,2.60519e-05,7.1635466127230645
1,2048,36,12,1.8424e-05,10.129396439426836
1,2048,36,16,1.87676e-05,9.94394594940216
1,2048,40,8,2.63571e-05,9.712752920465451
1,2048,40,12,2.38519e-05,10.732897588871326
1,2048,40,16,2.1689e-05,11.80321822121813
1,2048,40,20,1.93028e-05,13.26232463684025
1,2048,44,8,3.4743e-05,9.80732809486803
1,2048,44,12,2.91377e-05,11.69399094643709
1,2048,44,16,2.62659e-05,12.972561381867749
1,2048,44,20,3.00727e-05,11.330409308110012
1,2048,48,8,3.9573e-05,11.17853081646577
1,2048,48,12,3.30198e-05,13.39705267748442
1,2048,48,16,3.34454e-05,13.226572264048269
1,2048,48,20,2.99379e-05,14.776186706482418
1,2048,48,24,2.72271e-05,16.247341802836146
1,2048,52,8,5.04386e-05,11.150824963420872
1,2048,52,12,4.28629e-05,13.121650658261574
1,2048,52,16,4.32491e-05,13.004478705915268
1,2048,52,20,3.97788e-05,14.138988606996692
1,2048,52,24,3.67414e-05,15.307854355032742
1,2048,56,8,6.08119e-05,11.551423323395586
1,2048,56,12,4.89059e-05,14.363583943859531
1,2048,56,16,4.52803e-05,15.513678133757947
1,2048,56,20,4.10457e-05,17.11419222963672
1,2048,56,24,4.19975e-05,16.726328948151675
1,2048,56,28,3.79604e-05,18.505179081358467
1,2048,60,8,7.08738e-05,12.190682593567722
1,2048,60,12,5.70672e-05,15.14004542013626
1,2048,60,16,5.6471e-05,15.29988843831347
1,2048,60,20,5.24886e-05,16.460717184302876
1,2048,60,24,4.96781e-05,17.391969499638673
1,2048,60,28,5.36758e-05,16.096639453906604
1,2048,64,8,7.93081e-05,13.221549879520502
1,2048,64,12,7.00576e-05,14.967341159274657
1,2048,64,16,6.30245e-05,16.637593316884704
1,2048,64,20,6.32985e-05,16.565574223717782
1,2048,64,24,5.8671e-05,17.872134444614886
1,2048,64,28,5.98496e-05,17.520183927712132
1,2048,64,32,5.0897e-05,20.601921527791426
1,2048,68,8,0.000100057,12.570115034430376
1,2048,68,12,8.45977e-05,14.867165419390837
1,2048,68,16,7.90721e-05,15.906090770322276
1,2048,68,20,7.01596e-05,17.926670049430157
1,2048,68,24,6.91048e-05,18.20029867679235
1,2048,68,28,6.64649e-05,18.92319103767553
1,2048,68,32,6.96328e-05,18.06229248285291
1,2048,72,8,0.000107017,13.950979750880702
1,2048,72,12,8.71641e-05,17.12851965430722
1,2048,72,16,8.22275e-05,18.15684533763035
1,2048,72,20,8.03341e-05,18.58478529043084
1,2048,72,24,7.40298e-05,20.16744608252353
1,2048,72,28,7.41184e-05,20.14333822640532
1,2048,72,32,7.06904e-05,21.120152099860803
1,2048,72,36,6.49827e-05,22.97522263617855
1,2048,76,8,0.000127301,13.793324482918438
1,2048,76,12,0.000106683,16.459079703420414
1,2048,76,16,9.39056e-05,18.698607963742308
1,2048,76,20,9.09148e-05,19.313731097687064
1,2048,76,24,8.86442e-05,19.808447704418334
1,2048,76,28,8.26987e-05,21.232546581747965
1,2048,76,32,8.56681e-05,20.496590913070328
1,2048,76,36,8.32175e-05,21.10017724637246
1,2048,80,8,0.000140654,14.56055284599087
1,2048,80,12,0.000117524,17.426227834314695
1,2048,80,16,0.00010737,19.074229300549504
1,2048,80,20,9.96685e-05,20.548117007881128
1,2048,80,24,9.78737e-05,20.92492671677887
1,2048,80,28,9.49572e-05,21.56761151339761
1,2048,80,32,9.38584e-05,21.82010347502195
1,2048,80,36,9.54581e-05,21.4544391727889
1,2048,80,40,8.52323e-05,24.02844930853679
1,2048,84,8,0.000167974,14.114184338052318
1,2048,84,12,0.000132462,17.898083978801466
1,2048,84,16,0.000126372,18.760611527870097
1,2048,84,20,0.000122113,19.41493534676897
1,2048,84,24,0.000115978,20.441945886288774
1,2048,84,28,0.000105571,22.45707628041792
1,2048,84,32,0.000107759,22.001095036145472
1,2048,84,36,0.000108919,21.766780818773583
1,2048,84,40,0.00010748,22.058206177893563
1,2048,88,8,0.000181934,14.982839930963976
1,2048,88,12,0.000158715,17.174734587153072
1,2048,88,16,0.000142335,19.15121368602241
1,2048,88,20,0.000133148,20.472616937543183
1,2048,88,24,0.000126481,21.551758762185624
1,2048,88,28,0.000123383,22.09289772497021
1,2048,88,32,0.000118606,22.98271588283898
1,2048,88,36,0.000115616,23.57708275671187
1,2048,88,40,0.000120868,22.55260283946123
1,2048,88,44,0.000112403,24.251025328505467
1,2048,92,8,0.000210123,14.823470062772756
1,2048,92,12,0.000172549,18.051405687659734
1,2048,92,16,0.000156601,19.88973250490099
1,2048,92,20,0.00014658,21.24950197844181
1,2048,92,24,0.000142547,21.85070187376795
1,2048,92,28,0.000140194,22.217441545287244
1,2048,92,32,0.000134977,23.076168532416634
1,2048,92,36,0.000131624,23.66401264207136
1,2048,92,40,0.000136931,22.74687251243327
1,2048,92,44,0.000134871,23.094304928413077
1,2048,96,8,0.000228601,15.48087716151723
1,2048,96,12,0.000185684,19.058960384308826
1,2048,96,16,0.000169911,20.82822183378357
1,2048,96,20,0.000161237,21.94870904320969
1,2048,96,24,0.000148072,23.9001566805338
1,2048,96,28,0.000151171,23.410204338133635
1,2048,96,32,0.000140817,25.13151111016425
1,2048,96,36,0.000141991,24.92372051749759
1,2048,96,40,0.000139772,25.31940588959162
1,2048,96,44,0.00014195,24.930919337795
1,2048,96,48,0.00013183,26.84475460820754
1,2048,100,8,0.00026315,15.200456013680409
1,2048,100,12,0.0002201,18.173557473875512
1,2048,100,16,0.000197396,20.263835133437357
1,2048,100,20,0.000178889,22.36023455886052
1,2048,100,24,0.000177642,22.51719750959796
1,2048,100,28,0.00017076,23.42468962286249
1,2048,100,32,0.000171276,23.354118498797263
1,2048,100,36,0.000157948,25.324790437359127
1,2048,100,40,0.0001598,25.031289111389235
1,2048,100,44,0.000164323,24.34230144288992
1,2048,100,48,0.000161922,24.70325218314991
1,2048,104,8,0.000285817,15.742436594044442
1,2048,104,12,0.000241524,18.629436412116394
1,2048,104,16,0.000214786,20.94855344389299
1,2048,104,20,0.000205747,21.868877796517083
1,2048,104,24,0.000191732,23.467423278325995
1,2048,104,28,0.000184051,24.446789205165963
1,2048,104,32,0.000184691,24.36207503343422
1,2048,104,36,0.000173689,25.905244431138414
1,2048,104,40,0.000172453,26.09091172667335
1,2048,104,44,0.0001757,25.608742174160504
1,2048,104,48,0.000174108,25.842902106738347
1,2048,104,52,0.000163913,27.450269350204078
1,2048,108,8,0.000325672,15.472156034292173
1,2048,108,12,0.000259523,19.4158051502179
1,2048,108,16,0.00024065,20.93849158528984
1,2048,108,20,0.000228427,22.058898466468506
1,2048,108,24,0.000214331,23.509655626111016
1,2048,108,28,0.000207893,24.2376992010313
1,2048,108,32,0.000206409,24.41195878086711
1,2048,108,36,0.000195285,25.802534756893767
1,2048,108,40,0.00019348,26.043249948315072
1,2048,108,44,0.000195454,25.7802245029521
1,2048,108,48,0.000198927,25.330136180608967
1,2048,108,52,0.000201336,25.02705924424842
1,2048,112,8,0.000350643,16.026876338612208
1,2048,112,12,0.00029804,18.855563011676285
1,2048,112,16,0.000258628,21.728938861994838
1,2048,112,20,0.000241742,23.246734121501436
1,2048,112,24,0.000231116,24.315547171117533
1,2048,112,28,0.000223003,25.20016322650368
1,2048,112,32,0.000218597,25.70809297474348
1,2048,112,36,0.000220255,25.514571746384878
1,2048,112,40,0.000208402,26.965729695492367
1,2048,112,44,0.00021007,26.751616127957348
1,2048,112,48,0.00021296,26.3885800150263
1,2048,112,52,0.000214757,26.167771015612995
1,2048,112,56,0.00020122,27.92819799224729
1,2048,116,8,0.000393069,15.884193360453253
1,2048,116,12,0.000320419,19.485685929985426
1,2048,116,16,0.000299386,20.854629140975195
1,2048,116,20,0.000268736,23.233150750178616
1,2048,116,24,0.000257765,24.222000659515448
1,2048,116,28,0.00026329,23.71371491511261
1,2048,116,32,0.000247069,25.27060861540703
1,2048,116,36,0.000250022,24.97213845181624
1,2048,116,40,0.000237019,26.34212447103397
1,2048,116,44,0.000238448,26.18425820304637
1,2048,116,48,0.00023536,26.52780421481985
1,2048,116,52,0.000237548,26.28346271069426
1,2048,116,56,0.000243814,25.60797985349488
1,2048,120,8,0.000424364,16.287903780716555
1,2048,120,12,0.000344916,20.039661830706603
1,2048,120,16,0.000313078,22.07756533515609
1,2048,120,20,0.000286226,24.148749589485234
1,2048,120,24,0.000271261,25.480994319124385
1,2048,120,28,0.000275551,25.084285667625952
1,2048,120,32,0.000254136,27.19803569742185
1,2048,120,36,0.000259827,26.602316156519528
1,2048,120,40,0.00024504,28.20763956904995
1,2048,120,44,0.000244334,28.289145186506996
1,2048,120,48,0.000248188,27.84985575450868
1,2048,120,52,0.000245706,28.13118116773705
1,2048,120,56,0.000248152,27.85389599922628
1,2048,120,60,0.000239172,28.89970397872661
1,2048,124,8,0.000472283,16.148148461833266
1,2048,124,12,0.000390977,19.506252285940093
1,2048,124,16,0.00034126,22.348051339154896
1,2048,124,20,0.00032983,23.122505533153443
1,2048,124,24,0.000312399,24.412677377328357
1,2048,124,28,0.000298212,25.5740748192561
1,2048,124,32,0.000285241,26.73702588337581
1,2048,124,36,0.000287039,26.5695462985866
1,2048,124,40,0.000290014,26.296992558979916
1,2048,124,44,0.000275992,27.633032841531637
1,2048,124,48,0.000275759,27.65638111539424
1,2048,124,52,0.00027693,27.53943595854548
1,2048,124,56,0.000280781,27.16172390581984
1,2048,124,60,0.000282643,26.98278747395124
1,2048,128,8,0.000508186,16.50696398562731
1,2048,128,12,0.000415393,20.194389409547103
1,2048,128,16,0.000364526,23.01237223133604
1,2048,128,20,0.00035182,23.843465408447504
1,2048,128,24,0.000336183,24.9525050344604
1,2048,128,28,0.000320919,26.139331108472856
1,2048,128,32,0.000306599,27.3601936079374
1,2048,128,36,0.00030617,27.398530228304537
1,2048,128,40,0.000308664,27.177150558536145
1,2048,128,44,0.000293544,28.57700378818848
1,2048,128,48,0.000293722,28.5596856891891
1,2048,128,52,0.000291545,28.77294414241369
1,2048,128,56,0.000293497,28.58158005022198
1,2048,128,60,0.000299973,27.96454347557947
1,2048,128,64,0.000283814,29.556709676055444
1,2048,132,8,0.000564748,16.290225020717205
1,2048,132,12,0.000448911,20.49375488682612
1,2048,132,16,0.000417929,22.013002208509103
1,2048,132,20,0.000384943,23.89930976793967
1,2048,132,24,0.00037168,24.75213086526044
1,2048,132,28,0.00035066,26.235875206752983
1,2048,132,32,0.000351529,26.17101860728418
1,2048,132,36,0.0003341,27.53628255013469
1,2048,132,40,0.000337366,27.269707083701377
1,2048,132,44,0.000325137,28.295370874431395
1,2048,132,48,0.000321495,28.61591004525732
1,2048,132,52,0.000327592,28.08332315807468
1,2048,132,56,0.000328635,27.994194166780776
1,2048,132,60,0.000335807,27.396307998344287
1,2048,132,64,0.000336066,27.375194158290338
1,2048,136,8,0.000605892,16.6066295643448
1,2048,136,12,0.000503446,19.98590514176297
1,2048,136,16,0.000447064,22.506450977936048
1,2048,136,20,0.000409742,24.556486764842266
1,2048,136,24,0.000393934,25.541902958363583
1,2048,136,28,0.000372083,27.04188044065437
1,2048,136,32,0.000377339,26.665210858140824
1,2048,136,36,0.000358034,28.102984632744374
1,2048,136,40,0.000361958,27.7983191419999
1,2048,136,44,0.000364571,27.599079466002507
1,2048,136,48,0.000342,29.420538011695903
1,2048,136,52,0.000346079,29.073777952432827
1,2048,136,56,0.000346005,29.079995953815697
1,2048,136,60,0.000348468,28.874456191099327
1,2048,136,64,0.000350046,28.744290750358523
1,2048,136,68,0.000334329,30.0955765129558
1,2048,140,8,0.000662546,16.566396899234167
1,2048,140,12,0.000538992,20.36393861133375
1,2048,140,16,0.000484224,22.66719534760772
1,2048,140,20,0.000442038,24.830444441428117
1,2048,140,24,0.000425818,25.7762706132667
1,2048,140,28,0.000412635,26.59977946611412
1,2048,140,32,0.000410848,26.715476283199628
1,2048,140,36,0.000390945,28.07556050083771
1,2048,140,40,0.000396414,27.688224936556228
1,2048,140,44,0.000399779,27.455168980861927
1,2048,140,48,0.000381349,28.78203430453469
1,2048,140,52,0.000378038,29.034118263243386
1,2048,140,56,0.00038609,28.42860472946722
1,2048,140,60,0.000386948,28.365568500160222
1,2048,140,64,0.000389837,28.15535723905119
