threads,size,nb,ib,Time_sec,GFlops
1,8192,32,8,1.36509e-05,9.601711242482182
1,8192,32,12,1.26781e-05,10.338457655326902
1,8192,32,16,1.0612e-05,12.351300414624957
1,8192,36,8,1.97144e-05,9.466379905044027
1,8192,36,12,1.60335e-05,11.639629525680604
1,8192,36,16,1.58397e-05,11.782041326540275
1,8192,40,8,2.23641e-05,11.446917157408524
1,8192,40,12,2.11714e-05,12.091784199438866
1,8192,40,16,1.83342e-05,13.96297629566602
1,8192,40,20,1.6408e-05,15.60214529497806
1,8192,44,8,3.00647e-05,11.333424248371012
1,8192,44,12,2.57706e-05,13.221888508610588
1,8192,44,16,2.30582e-05,14.777215914511974
1,8192,44,20,2.35507e-05,14.468189905183284
1,8192,48,8,3.44691e-05,12.833755450533957
1,8192,48,12,2.94001e-05,15.046479433743423
1,8192,48,16,2.55501e-05,17.313748282785582
1,8192,48,20,2.7399e-05,16.145406766670316
1,8192,48,24,2.44641e-05,18.08233288778251
1,8192,52,8,4.40084e-05,12.780105616200544
1,8192,52,12,3.83873e-05,14.651512349136302
1,8192,52,16,3.43337e-05,16.381339616761377
1,8192,52,20,3.23262e-05,17.39864258712747
1,8192,52,24,3.32846e-05,16.897664385331353
1,8192,56,8,5.05606e-05,13.893506010609052
1,8192,56,12,4.38688e-05,16.01283828142096
1,8192,56,16,3.90033e-05,18.01037348121826
1,8192,56,20,3.74063e-05,18.77929653561031
1,8192,56,24,3.75165e-05,18.724134714059147
1,8192,56,28,3.46632e-05,20.265411156500267
1,8192,60,8,6.25923e-05,13.803614821631417
1,8192,60,12,5.12259e-05,16.866467939069885
1,8192,60,16,4.73242e-05,18.25704396482138
1,8192,60,20,4.35171e-05,19.854264185802823
1,8192,60,24,4.58017e-05,18.863928631470014
1,8192,60,28,4.83347e-05,17.875356627847072
1,8192,64,8,7.20644e-05,14.550540905079348
1,8192,64,12,6.31077e-05,16.61565862802796
1,8192,64,16,5.28603e-05,19.836739481236396
1,8192,64,20,5.42307e-05,19.33546865520821
1,8192,64,24,5.04221e-05,20.795960501446785
1,8192,64,28,5.03552e-05,20.823589222165733
1,8192,64,32,4.58987e-05,22.84544006693
1,8192,68,8,8.59488e-05,14.633456197177855
1,8192,68,12,7.27633e-05,17.28519734536504
1,8192,68,16,6.56757e-05,19.150583853693224
1,8192,68,20,6.2651e-05,20.07514644618601
1,8192,68,24,6.04861e-05,20.793669950616756
1,8192,68,28,6.01449e-05,20.91163174267477
