4,4096,44,2,7.2102
4,4096,44,4,13.4463
4,4096,44,6,16.0056
4,4096,44,10,23.0303
4,4096,44,12,29.434
4,4096,44,14,27.2537
4,4096,44,18,34.2039
4,4096,44,20,33.4256
4,4096,44,22,38.6603
4,4096,44,26,38.2417
4,4096,44,28,40.5325
4,4096,44,30,38.3679
4,4096,44,34,38.8806
4,4096,44,36,38.4332
4,4096,44,38,37.9312
4,4096,44,42,37.0269
4,4096,46,2,8.0308
4,4096,46,4,12.9135
4,4096,46,6,18.073
4,4096,46,10,27.8373
4,4096,46,12,31.8508
4,4096,46,14,30.0856
4,4096,46,18,34.9297
4,4096,46,20,37.5451
4,4096,46,22,35.3708
4,4096,46,26,41.6392
4,4096,46,28,42.2217
4,4096,46,30,43.7575
4,4096,46,34,41.7446
4,4096,46,36,40.2119
4,4096,46,38,40.9063
4,4096,46,42,38.5903
4,4096,46,44,42.4065
4,4096,50,2,8.3004
4,4096,50,4,16.2157
4,4096,50,6,19.5942
4,4096,50,10,30.2281
4,4096,50,12,30.7666
4,4096,50,14,35.3557
4,4096,50,18,41.1483
4,4096,50,20,41.9483
4,4096,50,22,42.0519
4,4096,50,26,50.4493
4,4096,50,28,47.1061
4,4096,50,30,48.6031
4,4096,50,34,48.9465
4,4096,50,36,47.3649
4,4096,50,38,45.7243
4,4096,50,42,47.9449
4,4096,50,44,49.476
4,4096,50,46,46.6879
4,4096,52,2,8.6989
4,4096,52,4,15.2638
4,4096,52,6,20.8368
4,4096,52,10,28.1579
4,4096,52,12,33.5451
4,4096,52,14,38.8076
4,4096,52,18,45.1282
4,4096,52,20,45.7815
4,4096,52,22,43.8065
4,4096,52,26,50.4639
4,4096,52,28,52.2273
4,4096,52,30,48.9427
4,4096,52,34,49.3054
4,4096,52,36,51.19
4,4096,52,38,50.5376
4,4096,52,42,48.6956
4,4096,52,44,49.307
4,4096,52,46,50.6669
4,4096,52,50,48.802
4,4096,54,2,8.87
4,4096,54,4,17.3335
4,4096,54,6,22.1568
4,4096,54,10,32.2299
4,4096,54,12,37.917
4,4096,54,14,39.4706
4,4096,54,18,45.8331
4,4096,54,20,48.2503
4,4096,54,22,45.4346
4,4096,54,26,48.336
4,4096,54,28,54.2313
4,4096,54,30,55.9105
4,4096,54,34,52.4598
4,4096,54,36,53.9321
4,4096,54,38,53.1012
4,4096,54,42,54.2043
4,4096,54,44,53.1923
4,4096,54,46,53.0575
4,4096,54,50,49.9639
4,4096,54,52,52.0272
4,4096,58,2,10.4763
4,4096,58,4,19.0426
4,4096,58,6,23.3879
4,4096,58,10,37.3267
4,4096,58,12,40.2418
4,4096,58,14,38.3018
4,4096,58,18,45.1437
4,4096,58,20,51.1802
4,4096,58,22,50.5648
4,4096,58,26,48.8406
4,4096,58,28,53.3797
4,4096,58,30,59.13
4,4096,58,34,58.755
4,4096,58,36,57.5968
4,4096,58,38,59.2005
4,4096,58,42,57.535
4,4096,58,44,56.5812
4,4096,58,46,54.6131
4,4096,58,50,57.0225
4,4096,58,52,57.8608
4,4096,58,54,55.4361
4,4096,60,2,9.9703
4,4096,60,4,17.4679
