threads,size,nb,ib,Time_sec,GFlops
1,1024,32,8,1.18789e-05,11.03401830135787
1,1024,32,12,1.0521e-05,12.458131356334949
1,1024,32,16,8.98484e-06,14.588128447473743
1,1024,36,8,1.71396e-05,10.888468809073723
1,1024,36,12,1.30842e-05,14.263309946347503
1,1024,36,16,1.37456e-05,13.576999185193808
1,1024,40,8,1.90628e-05,13.429296850410223
1,1024,40,12,1.76184e-05,14.530263815102392
1,1024,40,16,1.50474e-05,17.012905884072996
1,1024,40,20,1.36276e-05,18.78540608764566
1,1024,44,8,2.49635e-05,13.649368077392994
1,1024,44,12,2.1211e-05,16.064117674791383
1,1024,44,16,2.20108e-05,15.480400530648591
1,1024,44,20,1.91022e-05,17.837526567620483
1,1024,48,8,2.83896e-05,15.58204412883591
1,1024,48,12,2.45145e-05,18.045156947928774
1,1024,48,16,2.16259e-05,20.455472373404113
1,1024,48,20,2.21927e-05,19.93304104502832
1,1024,48,24,2.04362e-05,21.646294320862
1,1024,52,8,3.65461e-05,15.389658540856617
1,1024,52,12,3.18814e-05,17.64138337714153
1,1024,52,16,2.82443e-05,19.913115212626973
1,1024,52,20,2.71661e-05,20.703450256017607
1,1024,52,24,2.7399e-05,20.527464506003867
1,1024,56,8,4.13786e-05,16.97650476333177
1,1024,56,12,3.80576e-05,18.457916421424365
1,1024,56,16,3.21287e-05,21.86406546172114
1,1024,56,20,2.97725e-05,23.59439079687631
1,1024,56,24,3.16037e-05,22.227270857526175
1,1024,56,28,2.90163e-05,24.20928926155299
1,1024,60,8,5.30055e-05,16.300195262755754
1,1024,60,12,4.25946e-05,20.28426138524602
1,1024,60,16,4.14569e-05,20.840921535377703
1,1024,60,20,3.55016e-05,24.336931293237487
1,1024,60,24,3.72005e-05,23.225494280990848
1,1024,60,28,4.12095e-05,20.966039384122592
1,1024,64,8,6.07722e-05,17.254205047702733
1,1024,64,12,5.4625e-05,19.195899313501144
1,1024,64,16,4.33743e-05,24.175052969154546
1,1024,64,20,4.40041e-05,23.82905229285453
1,1024,64,24,4.25773e-05,24.62758324271384
1,1024,64,28,4.25356e-05,24.6517270239517
1,1024,64,32,3.91665e-05,26.77226711603028
1,1024,68,8,7.0898e-05,17.739964455979013
