threads,size,nb,ib,Time_sec,GFlops
1,4096,32,8,5.25837e-05,2.492635550560345
1,4096,32,12,4.94082e-05,2.6528390024327946
1,4096,32,16,4.67198e-05,2.805491461864135
1,4096,36,8,5.90693e-05,3.1594076787773004
1,4096,36,12,4.83246e-05,3.861884009386524
1,4096,36,16,5.20335e-05,3.586612470812073
1,4096,40,8,6.4481e-05,3.970161753074549
1,4096,40,12,5.55918e-05,4.604995700804795
1,4096,40,16,5.65992e-05,4.5230321276625824
1,4096,40,20,5.49348e-05,4.660069755419151
1,4096,44,8,7.30893e-05,4.661913576953125
1,4096,44,12,6.11463e-05,5.572471269725233
1,4096,44,16,5.97275e-05,5.7048428278431205
1,4096,44,20,6.34362e-05,5.371317954101917
1,4096,48,8,7.75398e-05,5.705044377210155
1,4096,48,12,6.13328e-05,7.212584457256149
1,4096,48,16,6.22034e-05,7.111636984473518
1,4096,48,20,6.68075e-05,6.621532013621225
1,4096,48,24,5.62004e-05,7.871260702770798
1,4096,52,8,9.24493e-05,6.083680460533502
1,4096,52,12,7.09488e-05,7.927294048666081
1,4096,52,16,7.51573e-05,7.483398152940565
1,4096,52,20,7.1475e-05,7.868933193424273
1,4096,52,24,6.78977e-05,8.283520649447626
1,4096,56,8,0.00010097,6.957155590769535
1,4096,56,12,8.08634e-05,8.687045066123858
1,4096,56,16,8.11068e-05,8.660975405268116
1,4096,56,20,7.95606e-05,8.829294902250611
1,4096,56,24,7.35033e-05,9.556904247836492
1,4096,56,28,7.37131e-05,9.5297036754661
1,4096,60,8,0.000110923,7.789187093749718
1,4096,60,12,7.89756e-05,10.940087824593926
1,4096,60,16,8.15699e-05,10.5921424447008
1,4096,60,20,8.61316e-05,10.031161617803455
1,4096,60,24,7.22404e-05,11.960066666297529
1,4096,60,28,7.86728e-05,10.982194608555943
1,4096,64,8,0.000125337,8.36605312078636
1,4096,64,12,9.37512e-05,11.184667502922627
1,4096,64,16,9.38496e-05,11.17294053464266
1,4096,64,20,9.99101e-05,10.49519518046724
1,4096,64,24,8.42771e-05,12.44200381835635
1,4096,64,28,9.18759e-05,11.412960308416023
1,4096,64,32,8.8473e-05,11.85193222791134
1,4096,68,8,0.000146241,8.600378826731218
1,4096,68,12,0.000105129,11.963663689372105
1,4096,68,16,0.000111955,11.234228038051002
1,4096,68,20,0.000113342,11.096751424891035
