threads,size,nb,ib,Time_sec,GFlops
1,2048,32,8,1.43459e-05,9.136547724436946
1,2048,32,12,1.30425e-05,10.049607053862374
1,2048,32,16,1.11361e-05,11.770009249198552
1,2048,36,8,1.96181e-05,9.512847829300494
1,2048,36,12,1.58636e-05,11.76429057717038
1,2048,36,16,1.56942e-05,11.891271934854917
1,2048,40,8,2.29213e-05,11.16865099274474
1,2048,40,12,2.09203e-05,12.236918208629897
1,2048,40,16,1.80948e-05,14.147710944580762
1,2048,40,20,1.64286e-05,15.582581595510268
1,2048,44,8,2.94867e-05,11.555582686431508
1,2048,44,12,2.49986e-05,13.630203291384316
1,2048,44,16,2.22203e-05,15.33444642961616
1,2048,44,20,2.3073e-05,14.767737181987604
1,2048,48,8,3.51014e-05,12.602574256297467
1,2048,48,12,2.87297e-05,15.397585077463392
1,2048,48,16,2.61568e-05,16.912160508930757
1,2048,48,20,2.60784e-05,16.963003865267808
1,2048,48,24,2.3566e-05,18.77145039463634
1,2048,52,8,4.31518e-05,13.03380160271414
1,2048,52,12,3.70659e-05,15.173839027246068
1,2048,52,16,3.3695e-05,16.691853390710786
1,2048,52,20,3.29484e-05,17.07008534557065
1,2048,52,24,3.17342e-05,17.723213441649705
1,2048,56,8,5.05334e-05,13.90098429949301
1,2048,56,12,4.26936e-05,16.45361365637941
1,2048,56,16,3.90083e-05,18.008064950279813
1,2048,56,20,3.55444e-05,19.763000641451256
1,2048,56,24,3.62529e-05,19.37676710001131
1,2048,56,28,3.2794e-05,21.420503750686105
1,2048,60,8,6.29625e-05,13.722453841572364
1,2048,60,12,5.06636e-05,17.053663774386344
1,2048,60,16,4.56523e-05,18.92566201483824
1,2048,60,20,4.19538e-05,20.59408206169644
1,2048,60,24,4.29664e-05,20.108736128695917
1,2048,60,28,4.31586e-05,20.01918505234183
1,2048,64,8,7.01657e-05,14.944281892719662
1,2048,64,12,6.0431e-05,17.351624166404658
1,2048,64,16,5.26152e-05,19.929145950219716
1,2048,64,20,5.16426e-05,20.304477311366973
1,2048,64,24,4.8239e-05,21.7371006861668
