threads,size,nb,ib,Time_sec,GFlops
1,1024,32,8,5.38411e-05,2.4344227736803297
1,1024,32,12,1.27013e-05,10.319573586955666
1,1024,32,16,1.082e-05,12.113863216266177
1,1024,36,8,1.92745e-05,9.682430153830191
1,1024,36,12,1.5806e-05,11.807161837276984
1,1024,36,16,1.57344e-05,11.860890787065284
1,1024,40,8,2.23213e-05,11.46886606066851
1,1024,40,12,2.14929e-05,11.91091011450293
1,1024,40,16,1.79122e-05,14.29193510568216
1,1024,40,20,1.65346e-05,15.482684794310114
1,1024,44,8,2.97873e-05,11.43896895656874
1,1024,44,12,2.49698e-05,13.645924276526044
1,1024,44,16,2.19351e-05,15.533824783110177
1,1024,44,20,2.32898e-05,14.630267327327845
1,1024,48,8,3.41284e-05,12.961873395764233
1,1024,48,12,2.86905e-05,15.418622889109637
1,1024,48,16,2.60378e-05,16.989453794099347
1,1024,48,20,2.56436e-05,17.25062003774821
1,1024,48,24,2.35716e-05,18.76699078552156
1,1024,52,8,4.29986e-05,13.08023982176164
1,1024,52,12,3.76271e-05,14.94752452354819
1,1024,52,16,3.42992e-05,16.397816858702242
1,1024,52,20,3.2414e-05,17.35151477756525
1,1024,52,24,3.15342e-05,17.835619739838016
1,1024,56,8,5.03194e-05,13.96010286291172
1,1024,56,12,4.23624e-05,16.582252185900707
1,1024,56,16,3.95947e-05,17.74136437452487
1,1024,56,20,3.50896e-05,20.01915097350782
1,1024,56,24,3.68445e-05,19.06564073335233
1,1024,56,28,3.31954e-05,21.161486230019825
1,1024,60,8,6.11423e-05,14.130969885005962
1,1024,60,12,4.97616e-05,17.362785762515674
1,1024,60,16,4.69257e-05,18.412085488335816
1,1024,60,20,4.23966e-05,20.3789926550714
1,1024,60,24,4.3103e-05,20.04500846808807
1,1024,60,28,4.2896e-05,20.141738157403957
1,1024,64,8,6.95545e-05,15.075602585023256
1,1024,64,12,6.13601e-05,17.088890011587335
1,1024,64,16,5.14942e-05,20.36299233700106
1,1024,64,20,5.25644e-05,19.94840614560425
1,1024,64,24,4.85948e-05,21.57794661157161
1,1024,64,28,4.9571e-05,21.15301285025519
1,1024,64,32,4.47277e-05,23.44354840512702
1,1024,68,8,8.4052e-05,14.963689144815117
1,1024,68,12,6.96166e-05,18.06649563466185
1,1024,68,16,6.37171e-05,19.73925366973701
1,1024,68,20,6.008e-05,20.93422103861518
1,1024,68,24,5.67859e-05,22.14859674672762
1,1024,68,28,5.69571e-05,22.082023136711666
1,1024,68,32,5.72446e-05,21.971120420092024
1,1024,72,8,9.50425e-05,15.708677696819846
1,1024,72,12,7.75212e-05,19.2591445952849
1,1024,72,16,7.30833e-05,20.42863417497568
1,1024,72,20,6.87856e-05,21.70500802493545
1,1024,72,24,6.34229e-05,23.540267001351246
1,1024,72,28,6.57346e-05,22.71242237725642
1,1024,72,32,6.35541e-05,23.491670875679144
1,1024,72,36,5.95878e-05,25.05533011791004
1,1024,76,8,0.000111613,15.732074220744892
1,1024,76,12,9.35302e-05,18.77365813395032
1,1024,76,16,8.27162e-05,21.228054480259008
1,1024,76,20,7.73982e-05,22.68662578716301
1,1024,76,24,7.69432e-05,22.820782083406986
1,1024,76,28,7.19597e-05,24.401213456976613
1,1024,76,32,7.31483e-05,24.00471371173356
1,1024,76,36,7.37438e-05,23.81086952394642
1,1024,80,8,0.000125972,16.25758104975709
1,1024,80,12,0.000104858,19.531175494478244
1,1024,80,16,9.29898e-05,22.023920903152817
1,1024,80,20,8.53906e-05,23.98390455155485
1,1024,80,24,8.87661e-05,23.07187090567232
1,1024,80,28,8.12931e-05,25.19279003999109
1,1024,80,32,8.03323e-05,25.49410386606633
1,1024,80,36,8.14829e-05,25.134107892576232
1,1024,80,40,7.42182e-05,27.59430975151648
1,1024,84,8,0.000145044,16.345495160089353
1,1024,84,12,0.000117131,20.24072192673161
1,1024,84,16,0.000110175,21.51863852961198
1,1024,84,20,0.000104929,22.594478170953693
1,1024,84,24,9.76513e-05,24.27838646285303
1,1024,84,28,9.22748e-05,25.692995270648105
1,1024,84,32,9.2171e-05,25.721929891180523
1,1024,84,36,9.25602e-05,25.61377352252912
1,1024,84,40,9.54559e-05,24.836767554441373
1,1024,88,8,0.000163007,16.722521118724963
1,1024,88,12,0.000137018,19.89437884073625
1,1024,88,16,0.000121073,22.51441692202225
1,1024,88,20,0.000115286,23.64457089325677
1,1024,88,24,0.000105707,25.787204253266104
1,1024,88,28,0.000109565,24.87918587140054
1,1024,88,32,0.000101304,26.907999684119087
1,1024,88,36,0.000101291,26.91145313996308
1,1024,88,40,0.000101352,26.89525613702739
1,1024,88,44,9.37318e-05,29.08178441041354
1,1024,92,8,0.00018364,16.961184927031148
1,1024,92,12,0.000154823,20.11814782041428
1,1024,92,16,0.000132634,23.483812597071644
1,1024,92,20,0.000128439,24.250827240947068
1,1024,92,24,0.000120738,25.797611356822213
1,1024,92,28,0.000120107,25.93314294753845
1,1024,92,32,0.000112528,27.67979525095976
