threads,size,nb,ib,Time_sec,GFlops
1,2048,32,8,2.05539e-05,6.376989281839457
1,2048,32,12,1.73866e-05,7.538679212727042
1,2048,32,16,1.61199e-05,8.131067810594358
1,2048,36,8,2.69679e-05,6.920227381442382
1,2048,36,12,2.22997e-05,8.36890182379135
1,2048,36,16,2.27802e-05,8.192377591065926
1,2048,40,8,3.20766e-05,7.980895730844293
1,2048,40,12,2.9771e-05,8.598972154109704
1,2048,40,16,2.67775e-05,9.560265147978717
1,2048,40,20,2.65663e-05,9.636268505587903
1,2048,44,8,4.48535e-05,7.5966424024881
1,2048,44,12,4.1178e-05,8.274709796493275
1,2048,44,16,3.20877e-05,10.618897583809373
1,2048,44,20,3.27912e-05,10.391080533801752
1,2048,48,8,4.71742e-05,9.377329133297438
1,2048,48,12,4.07054e-05,10.86755074265331
1,2048,48,16,3.52805e-05,12.538597808987966
1,2048,48,20,3.80601e-05,11.622880654543737
1,2048,48,24,3.50737e-05,12.612527335296818
1,2048,52,8,6.14012e-05,9.159951271310655
1,2048,52,12,6.44117e-05,8.731829776267356
1,2048,52,16,5.02559e-05,11.191362606181562
1,2048,52,20,4.85708e-05,11.579632207005032
1,2048,52,24,5.35194e-05,10.508936946228843
1,2048,56,8,6.84155e-05,10.267614794892973
1,2048,56,12,6.99778e-05,10.038383601656523
1,2048,56,16,5.45167e-05,12.88529936698296
1,2048,56,20,5.05081e-05,13.907947438133686
1,2048,56,24,5.44737e-05,12.895470658317684
1,2048,56,28,5.17067e-05,13.585550808695972
1,2048,60,8,8.53532e-05,10.122643322101574
1,2048,60,12,7.32324e-05,11.798056597899292
1,2048,60,16,6.88195e-05,12.554581187018211
1,2048,60,20,6.60064e-05,13.089639792504968
1,2048,60,24,6.83619e-05,12.638618879814636
1,2048,60,28,7.24006e-05,11.93360276019812
1,2048,64,8,0.000109637,9.564070523637094
1,2048,64,12,9.1312e-05,11.483441387769409
1,2048,64,16,7.25666e-05,14.44984331634664
1,2048,64,20,9.01888e-05,11.626454726085722
1,2048,64,24,7.38993e-05,14.18925483732593
1,2048,64,28,7.73689e-05,13.552939230104084
1,2048,64,32,7.04058e-05,14.89331844819603
1,2048,68,8,0.000122387,10.276647029504767
1,2048,68,12,9.86927e-05,12.74388075308508
1,2048,68,16,9.16501e-05,13.72314923824415
1,2048,68,20,9.83072e-05,12.793854366719833
1,2048,68,24,8.86794e-05,14.182865468192162
1,2048,68,28,9.1396e-05,13.7613024640028
1,2048,68,32,8.43323e-05,14.913953491129734
1,2048,72,8,0.000125143,11.93028775081307
1,2048,72,12,0.000107934,13.83245316582356
1,2048,72,16,9.95175e-05,15.00230612706308
1,2048,72,20,0.000109687,13.61138512312307
1,2048,72,24,9.75833e-05,15.29966705368644
1,2048,72,28,9.65025e-05,15.4710188855211
1,2048,72,32,9.8663e-05,15.13223802235894
1,2048,72,36,9.33156e-05,15.999382739863432
1,2048,76,8,0.000151617,11.581181529775684
1,2048,76,12,0.000141995,12.365956547765766
1,2048,76,16,0.000147394,11.912995101564514
1,2048,76,20,0.000125027,14.044198453134122
1,2048,76,24,0.000120588,14.561183534016653
1,2048,76,28,0.000115176,15.245398346877822
1,2048,76,32,0.000110149,15.941170596192428
