threads,size,nb,ib,Time_sec,GFlops
1,1024,32,8,2.243742222222222e-05,5.848588936564841
1,1024,32,12,1.55963e-05,8.404044549027654
1,1024,32,16,1.31206e-05,9.989787052421384
1,1024,36,8,2.41004e-05,7.743605915254519
1,1024,36,12,1.90881e-05,9.776981470130604
1,1024,36,16,1.93207e-05,9.659277355375322
1,1024,40,8,2.86506e-05,8.935240448716605
1,1024,40,12,2.57659e-05,9.935612573207225
1,1024,40,16,2.25829e-05,11.336010875485432
1,1024,40,20,2.01168e-05,12.7256820170206
1,1024,44,8,3.74756e-05,9.092209330871288
1,1024,44,12,3.12731e-05,10.895498047843034
1,1024,44,16,2.79935e-05,12.171968492685805
1,1024,44,20,2.85854e-05,11.919931153665855
1,1024,48,8,4.36918e-05,10.124737364906
1,1024,48,12,3.6304e-05,12.185103569854563
1,1024,48,16,3.21011e-05,13.780462351757418
1,1024,48,20,3.28811e-05,13.453564509703142
1,1024,48,24,2.94022e-05,15.04540476562978
1,1024,52,8,5.524e-05,10.181607530774802
1,1024,52,12,4.7491e-05,11.84291760544103
1,1024,52,16,4.31728e-05,13.027461735166586
1,1024,52,20,3.98014e-05,14.130960217479783
1,1024,52,24,3.99122e-05,14.09173135031394
1,1024,56,8,6.37236e-05,11.023608207948076
1,1024,56,12,5.50677e-05,12.756370794494776
1,1024,56,16,4.9077e-05,14.313507345599772
1,1024,56,20,4.52806e-05,15.513575350149956
1,1024,56,24,4.89088e-05,14.36273226903952
1,1024,56,28,4.1496e-05,16.928475033738195
1,1024,60,8,6.15395e-05,14.03976307899804
1,1024,60,12,6.35495e-05,13.59570098899283
1,1024,60,16,5.7757e-05,14.95922572155756
1,1024,60,20,5.33208e-05,16.20380789485529
1,1024,60,24,4.09123e-05,21.118343383285712
1,1024,60,28,5.43235e-05,15.904718952203003
1,1024,64,8,9.12767e-05,11.487882449737992
1,1024,64,12,7.97253e-05,13.15236192275225
1,1024,64,16,8.30919e-05,12.61947313757418
1,1024,64,20,5.93197e-05,17.67669088009548
1,1024,64,24,6.11536e-05,17.14659480390361
1,1024,64,28,6.17359e-05,16.98486617996984
1,1024,64,32,4.22521e-05,24.817133349584992
1,1024,68,8,0.000109142,11.523776364735848
1,1024,68,12,8.88487e-05,14.15584020925461
1,1024,68,16,8.15031e-05,15.431658427716243
1,1024,68,20,7.67302e-05,16.391564208095378
1,1024,68,24,7.18254e-05,17.510908397307915
1,1024,68,28,7.33338e-05,17.150727222644946
1,1024,68,32,7.19983e-05,17.468856903565776
1,1024,72,8,0.000125872,11.861192322359225
