threads,size,nb,ib,GFlops
4,1024,32,8,21.6865
4,1024,32,12,24.029
4,1024,32,16,27.2771
4,1024,36,8,23.2359
4,1024,36,12,27.7558
4,1024,36,16,28.1207
4,1024,40,8,27.1071
4,1024,40,12,29.5095
4,1024,40,16,33.2983
4,1024,40,20,36.9599
4,1024,44,8,28.004
4,1024,44,12,32.887
4,1024,44,16,36.5906
4,1024,44,20,36.2819
4,1024,48,8,32.2846
4,1024,48,12,21.5749
4,1024,48,16,41.4914
4,1024,48,20,40.8277
4,1024,48,24,43.8838
4,1024,52,8,33.3807
4,1024,52,12,37.0964
4,1024,52,16,41.7707
4,1024,52,20,42.9114
4,1024,52,24,41.9759
4,1024,56,8,35.5839
4,1024,56,12,40.576
4,1024,56,16,43.9726
4,1024,56,20,46.9604
4,1024,56,24,45.3599
4,1024,56,28,48.4775
4,1024,60,8,35.725
4,1024,60,12,41.7252
4,1024,60,16,45.0933
4,1024,60,20,47.9957
4,1024,60,24,46.4878
4,1024,60,28,46.1752
4,1024,64,8,40.1478
4,1024,64,12,44.4335
4,1024,64,16,51.4059
4,1024,64,20,49.8207
4,1024,64,24,51.8049
4,1024,64,28,51.4449
4,1024,64,32,54.3436
4,1024,68,8,38.7206
4,1024,68,12,44.5166
4,1024,68,16,47.9581
4,1024,68,20,49.703
4,1024,68,24,51.5027
4,1024,68,28,50.5332
4,1024,68,32,51.1115
4,1024,72,8,41.6947
4,1024,72,12,47.4966
4,1024,72,16,51.126
4,1024,72,20,52.8002
4,1024,72,24,54.282
4,1024,72,28,54.5207
4,1024,72,32,53.6101
4,1024,72,36,56.3088
4,1024,76,8,42.0172
4,1024,76,12,46.9789
4,1024,76,16,52.6309
4,1024,76,20,54.7535
4,1024,76,24,52.8969
4,1024,76,28,55.5129
4,1024,76,32,55.4586
4,1024,76,36,54.5174
4,1024,80,8,44.5503
4,1024,80,12,50.4698
4,1024,80,16,55.4454
4,1024,80,20,57.5507
4,1024,80,24,55.9477
4,1024,80,28,58.0
4,1024,80,32,58.8281
4,1024,80,36,57.5944
4,1024,80,40,59.999
4,1024,84,8,43.5077
4,1024,84,12,49.9103
4,1024,84,16,53.929
4,1024,84,20,55.0399
4,1024,84,24,55.2987
4,1024,84,28,56.9419
4,1024,84,32,58.1125
4,1024,84,36,57.2678
4,1024,84,40,55.8318
4,1024,88,8,46.5749
4,1024,88,12,51.2638
4,1024,88,16,56.8779
4,1024,88,20,58.046
4,1024,88,24,58.878
4,1024,88,28,57.2569
4,1024,88,32,61.0973
4,1024,88,36,59.8402
4,1024,88,40,59.3267
4,1024,88,44,60.5321
4,1024,92,8,45.1488
4,1024,92,12,51.2843
4,1024,92,16,55.9814
4,1024,92,20,57.0085
4,1024,92,24,58.2082
4,1024,92,28,56.8629
4,1024,92,32,59.3102
4,1024,92,36,58.9443
4,1024,92,40,57.96
4,1024,92,44,57.1514
4,1024,96,8,47.7563
4,1024,96,12,54.1309
4,1024,96,16,59.5296
4,1024,96,20,60.9183
4,1024,96,24,61.4197
4,1024,96,28,60.4704
4,1024,96,32,63.2586
4,1024,96,36,61.9848
4,1024,96,40,61.7192
4,1024,96,44,60.2631
4,1024,96,48,61.3388
4,1024,100,8,46.1218
4,1024,100,12,52.3577
4,1024,100,16,57.0537
4,1024,100,20,60.3835
4,1024,100,24,58.473
4,1024,100,28,60.2472
4,1024,100,32,59.4487
4,1024,100,36,60.8195
4,1024,100,40,59.4535
4,1024,100,44,58.9413
4,1024,100,48,58.608
4,1024,104,8,48.9645
4,1024,104,12,55.2215
4,1024,104,16,59.4603
4,1024,104,20,61.0107
4,1024,104,24,60.412
4,1024,104,28,62.3953
4,1024,104,32,62.5858
4,1024,104,36,63.6668
4,1024,104,40,63.2806
4,1024,104,44,61.6316
4,1024,104,48,61.5459
4,1024,104,52,61.9702
4,1024,108,8,47.4615
4,1024,108,12,54.3351
4,1024,108,16,58.6582
4,1024,108,20,59.8989
4,1024,108,24,60.0091
4,1024,108,28,61.6418
4,1024,108,32,61.856
4,1024,108,36,62.3322
4,1024,108,40,61.1226
4,1024,108,44,61.0219
4,1024,108,48,59.8815
4,1024,108,52,59.1161
4,1024,112,8,48.3087
4,1024,112,12,53.094
4,1024,112,16,59.7994
4,1024,112,20,60.3055
4,1024,112,24,61.1086
4,1024,112,28,61.5893
4,1024,112,32,62.5433
4,1024,112,36,60.4144
4,1024,112,40,62.3645
4,1024,112,44,60.2109
4,1024,112,48,60.7006
4,1024,112,52,59.263
4,1024,112,56,60.2025
4,1024,116,8,49.4603
